weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,year,month,day,sunrise_hour,sunrise_minute,sunset_hour,sunset_minute,city_Colombo,city_Mount Lavinia
53,29.8,25.8,27.2,36.6,31.7,33.1,18.98,2.6,2.6,0.0,11.0,17.2,38.5,251,3.67,7.0,79.899994,16.0,2010,5,30,0,23,12,52,1,False
51,29.6,25.8,27.7,35.2,31.7,33.3,17.22,2.7,2.7,0.0,13.0,15.5,35.3,266,3.43,7.0,79.899994,16.0,2010,5,31,0,23,12,53,1,False
51,30.2,26.2,28.1,37.0,31.7,34.0,19.13,3.8,3.8,0.0,19.0,15.0,33.1,252,3.78,7.0,79.899994,16.0,2010,6,1,0,23,12,53,1,False
51,30.3,25.7,27.7,37.8,31.5,33.8,18.4,2.1,2.1,0.0,9.0,13.5,30.2,247,3.63,7.0,79.899994,16.0,2010,6,2,0,23,12,53,1,False
51,30.1,25.9,27.6,38.0,31.6,33.6,19.88,1.6,1.6,0.0,12.0,13.6,30.6,230,3.9,7.0,79.899994,16.0,2010,6,3,0,23,12,53,1,False
61,29.8,25.6,27.1,36.3,31.0,32.7,16.79,9.0,9.0,0.0,19.0,15.4,31.0,234,3.32,7.0,79.899994,16.0,2010,6,4,0,23,12,54,1,False
63,28.8,24.9,26.4,33.8,29.9,31.5,14.79,26.1,26.1,0.0,23.0,21.0,45.0,240,2.84,7.0,79.899994,16.0,2010,6,5,0,23,12,54,1,False
63,27.5,25.7,26.5,33.1,29.6,31.0,10.97,17.6,17.6,0.0,20.0,22.8,43.9,255,2.3,7.0,79.899994,16.0,2010,6,6,0,24,12,54,1,False
63,29.3,25.8,27.0,33.2,29.9,31.5,12.54,19.4,19.4,0.0,23.0,20.2,46.1,260,2.73,7.0,79.899994,16.0,2010,6,7,0,24,12,54,1,False
61,29.4,26.2,27.4,34.1,30.7,31.8,13.76,9.4,9.4,0.0,17.0,20.7,48.2,259,3.08,7.0,79.899994,16.0,2010,6,8,0,24,12,55,1,False
63,28.4,25.3,26.5,32.8,28.9,30.6,10.83,18.7,18.7,0.0,24.0,22.1,46.4,257,2.38,7.0,79.899994,16.0,2010,6,9,0,24,12,55,1,False
63,27.4,25.5,26.1,30.4,28.4,29.5,8.97,44.5,44.5,0.0,24.0,26.7,56.2,258,2.0,7.0,79.899994,16.0,2010,6,10,0,24,12,55,1,False
63,28.4,25.4,26.4,31.9,28.9,30.2,10.64,16.5,16.5,0.0,24.0,24.1,58.3,259,2.26,7.0,79.899994,16.0,2010,6,11,0,24,12,55,1,False
61,28.2,25.0,26.4,32.4,29.9,31.1,13.42,10.6,10.6,0.0,22.0,17.7,46.8,230,2.68,7.0,79.899994,16.0,2010,6,12,0,24,12,56,1,False
55,28.2,25.0,26.4,34.2,30.4,31.8,14.38,7.2,7.2,0.0,20.0,13.5,36.4,238,2.84,7.0,79.899994,16.0,2010,6,13,0,25,12,56,1,False
63,29.2,24.9,26.5,34.5,30.7,32.1,15.92,9.3,9.3,0.0,10.0,13.5,40.0,251,3.11,7.0,79.899994,16.0,2010,6,14,0,25,12,56,1,False
53,29.6,24.8,27.2,35.0,30.6,32.9,16.92,4.6,4.6,0.0,12.0,14.1,31.0,244,3.37,7.0,79.899994,16.0,2010,6,15,0,25,12,56,1,False
51,29.6,25.1,27.0,35.3,30.8,32.5,18.56,3.5,3.5,0.0,14.0,14.8,31.3,227,3.66,7.0,79.899994,16.0,2010,6,16,0,25,12,56,1,False
55,28.8,24.8,26.3,34.2,30.2,31.5,16.38,8.7,8.7,0.0,17.0,14.7,32.4,228,3.19,7.0,79.899994,16.0,2010,6,17,0,25,12,57,1,False
55,28.9,24.9,26.4,34.7,29.6,31.3,16.12,7.1,7.1,0.0,16.0,14.6,31.0,196,3.23,7.0,79.899994,16.0,2010,6,18,0,25,12,57,1,False
55,29.2,24.8,26.4,33.9,29.3,31.2,17.39,6.2,6.2,0.0,18.0,16.0,34.9,190,3.39,7.0,79.899994,16.0,2010,6,19,0,26,12,57,1,False
53,29.0,24.9,26.7,35.5,29.3,31.5,17.99,3.9,3.9,0.0,14.0,16.2,33.8,185,3.57,7.0,79.899994,16.0,2010,6,20,0,26,12,57,1,False
61,29.3,25.0,26.7,35.2,30.0,31.8,17.68,9.1,9.1,0.0,19.0,14.5,30.6,223,3.4,7.0,79.899994,16.0,2010,6,21,0,26,12,58,1,False
61,28.7,25.1,26.6,34.1,29.4,31.1,15.72,12.3,12.3,0.0,18.0,17.3,38.5,230,3.13,7.0,79.899994,16.0,2010,6,22,0,26,12,58,1,False
63,28.5,25.3,26.3,33.2,28.7,30.4,16.21,25.7,25.7,0.0,24.0,21.6,45.7,246,3.12,7.0,79.899994,16.0,2010,6,23,0,27,12,58,1,False
63,29.3,25.4,27.0,34.7,28.7,31.3,18.84,18.9,18.9,0.0,20.0,19.5,46.1,272,3.78,7.0,79.899994,16.0,2010,6,24,0,27,12,58,1,False
51,29.9,25.9,27.5,34.6,30.6,31.8,22.13,3.5,3.5,0.0,16.0,25.5,61.9,281,4.49,7.0,79.899994,16.0,2010,6,25,0,27,12,58,1,False
61,29.5,25.1,27.0,36.0,29.8,32.3,17.52,8.9,8.9,0.0,19.0,17.4,52.2,278,3.36,7.0,79.899994,16.0,2010,6,26,0,27,12,59,1,False
63,29.4,25.1,26.8,35.5,30.0,32.2,18.02,10.2,10.2,0.0,21.0,16.3,43.9,261,3.5,7.0,79.899994,16.0,2010,6,27,0,27,12,59,1,False
63,28.4,25.1,26.0,33.3,29.3,30.5,10.91,36.3,36.3,0.0,24.0,18.5,42.8,254,2.23,7.0,79.899994,16.0,2010,6,28,0,28,12,59,1,False
63,29.2,24.9,26.6,33.6,28.7,30.7,15.3,19.6,19.6,0.0,19.0,19.8,45.7,234,3.16,7.0,79.899994,16.0,2010,6,29,0,28,12,59,1,False
63,28.5,24.7,26.4,31.4,28.4,30.5,16.03,13.3,13.3,0.0,8.0,21.7,46.4,248,3.24,7.0,79.899994,16.0,2010,6,30,0,28,12,59,1,False
63,27.9,24.6,25.9,32.5,28.2,30.1,13.92,17.1,17.1,0.0,20.0,20.5,47.9,241,2.68,7.0,79.899994,16.0,2010,7,1,0,28,13,0,1,False
53,28.1,25.2,26.2,33.3,29.7,31.0,17.25,3.5,3.5,0.0,16.0,18.5,46.8,245,3.2,7.0,79.899994,16.0,2010,7,2,0,29,13,0,1,False
51,28.1,24.6,26.1,33.1,28.8,30.9,17.04,5.1,5.1,0.0,20.0,16.3,42.1,251,3.23,7.0,79.899994,16.0,2010,7,3,0,29,13,0,1,False
53,28.4,24.7,26.3,33.9,29.7,31.4,14.12,3.5,3.5,0.0,16.0,16.6,36.4,255,2.77,7.0,79.899994,16.0,2010,7,4,0,29,13,0,1,False
63,27.3,25.1,25.8,32.6,29.9,31.1,9.65,24.7,24.7,0.0,21.0,17.0,52.9,273,1.91,7.0,79.899994,16.0,2010,7,5,0,29,13,0,1,False
51,28.4,24.2,26.4,32.6,29.7,31.2,14.72,0.6,0.6,0.0,4.0,21.8,45.7,287,2.98,7.0,79.899994,16.0,2010,7,6,0,30,13,0,1,False
55,30.4,24.2,27.0,36.8,29.4,32.6,18.27,2.3,2.3,0.0,4.0,10.9,21.2,255,3.82,7.0,79.899994,16.0,2010,7,7,0,30,13,0,1,False
63,29.9,24.0,26.7,37.6,29.1,32.5,18.11,10.0,10.0,0.0,9.0,9.7,25.2,266,3.66,7.0,79.899994,16.0,2010,7,8,0,30,13,0,1,False
61,30.2,24.1,26.6,38.3,28.9,32.4,21.27,5.4,5.4,0.0,10.0,8.3,22.7,138,4.28,7.0,79.899994,16.0,2010,7,9,0,30,13,0,1,False
55,30.3,24.5,27.0,36.3,29.2,31.9,21.55,2.4,2.4,0.0,4.0,16.1,32.0,174,4.33,7.0,79.899994,16.0,2010,7,10,0,30,13,0,1,False
61,28.9,25.1,26.8,33.3,30.0,31.2,17.38,2.0,2.0,0.0,4.0,17.7,35.3,187,3.53,7.0,79.899994,16.0,2010,7,11,0,31,13,0,1,False
61,28.1,24.5,26.0,32.7,28.6,30.5,16.85,10.9,10.9,0.0,16.0,18.6,38.2,189,3.2,7.0,79.899994,16.0,2010,7,12,0,31,13,1,1,False
61,27.7,24.9,26.2,32.3,29.4,30.7,15.29,5.2,5.2,0.0,14.0,16.6,35.6,226,3.02,7.0,79.899994,16.0,2010,7,13,0,31,13,1,1,False
63,28.6,24.4,26.2,33.4,28.9,31.0,14.97,15.4,15.4,0.0,22.0,17.3,39.2,259,2.93,7.0,79.899994,16.0,2010,7,14,0,31,13,1,1,False
61,28.3,24.5,26.2,33.1,28.6,30.6,16.31,12.5,12.5,0.0,21.0,17.8,42.1,252,3.17,7.0,79.899994,16.0,2010,7,15,0,31,13,1,1,False
63,27.8,24.5,25.8,31.1,28.0,29.5,10.39,14.6,14.6,0.0,14.0,21.4,52.6,267,2.23,7.0,79.899994,16.0,2010,7,16,0,32,13,1,1,False
63,28.0,25.2,26.1,33.3,29.8,30.9,15.02,13.9,13.9,0.0,22.0,19.8,48.2,261,2.83,7.0,79.899994,16.0,2010,7,17,0,32,13,1,1,False
63,28.7,24.8,26.6,33.0,28.8,31.1,17.55,13.1,13.1,0.0,20.0,22.0,54.7,265,3.38,7.0,79.899994,16.0,2010,7,18,0,32,13,1,1,False
63,28.4,24.8,26.1,34.1,29.4,30.9,11.92,21.4,21.4,0.0,24.0,21.1,47.5,267,2.4,7.0,79.899994,16.0,2010,7,19,0,32,13,1,1,False
53,28.3,24.6,25.9,33.0,29.1,30.9,10.99,7.0,7.0,0.0,21.0,15.9,47.2,272,2.26,7.0,79.899994,16.0,2010,7,20,0,32,13,1,1,False
51,29.2,25.1,26.7,35.5,30.2,31.8,19.34,3.2,3.2,0.0,18.0,16.0,41.0,265,3.74,7.0,79.899994,16.0,2010,7,21,0,33,13,1,1,False
51,28.9,25.2,26.9,34.9,30.7,32.3,19.49,0.5,0.5,0.0,4.0,16.4,46.1,262,3.71,7.0,79.899994,16.0,2010,7,22,0,33,13,0,1,False
51,28.7,25.1,26.8,32.0,29.9,31.2,16.21,3.7,3.7,0.0,16.0,21.2,41.8,268,3.32,7.0,79.899994,16.0,2010,7,23,0,33,13,0,1,False
61,28.6,25.7,26.8,34.0,29.8,31.4,16.22,6.3,6.3,0.0,9.0,17.9,46.4,262,3.26,7.0,79.899994,16.0,2010,7,24,0,33,13,0,1,False
61,28.5,25.2,26.4,34.4,30.0,31.4,15.51,6.4,6.4,0.0,10.0,16.2,44.6,275,3.01,7.0,79.899994,16.0,2010,7,25,0,33,13,0,1,False
53,29.0,25.0,26.8,34.9,30.3,32.3,20.44,2.4,2.4,0.0,8.0,16.9,49.3,276,3.83,7.0,79.899994,16.0,2010,7,26,0,33,13,0,1,False
61,28.5,25.0,26.6,34.0,29.1,31.3,19.29,12.5,12.5,0.0,18.0,21.3,53.6,277,3.63,7.0,79.899994,16.0,2010,7,27,0,33,13,0,1,False
63,29.0,24.8,26.5,34.8,28.3,31.0,18.72,9.0,9.0,0.0,19.0,18.0,51.5,272,3.58,7.0,79.899994,16.0,2010,7,28,0,33,13,0,1,False
55,28.6,25.1,26.5,33.7,28.8,31.1,15.82,2.2,2.2,0.0,7.0,17.0,44.3,279,3.16,7.0,79.899994,16.0,2010,7,29,0,34,13,0,1,False
55,28.2,25.0,26.2,33.9,29.8,31.1,15.62,5.6,5.6,0.0,15.0,15.0,48.2,271,2.99,7.0,79.899994,16.0,2010,7,30,0,34,12,59,1,False
63,28.9,24.8,26.5,34.2,30.0,31.7,21.64,4.3,4.3,0.0,6.0,15.9,43.2,275,4.07,7.0,79.899994,16.0,2010,7,31,0,34,12,59,1,False
51,28.7,25.1,26.7,33.9,30.4,31.6,21.69,1.0,1.0,0.0,4.0,18.5,45.0,269,4.07,7.0,79.899994,16.0,2010,8,1,0,34,12,59,1,False
53,28.8,25.4,26.7,34.7,30.6,31.8,19.41,3.1,3.1,0.0,13.0,19.5,38.9,266,3.65,7.0,79.899994,16.0,2010,8,2,0,34,12,59,1,False
63,27.7,24.8,26.1,32.8,29.5,31.1,12.13,15.5,15.5,0.0,21.0,15.2,40.3,267,2.32,7.0,79.899994,16.0,2010,8,3,0,34,12,59,1,False
61,28.3,25.1,26.4,34.4,30.4,31.9,16.46,2.7,2.7,0.0,6.0,14.2,45.0,264,3.15,7.0,79.899994,16.0,2010,8,4,0,34,12,58,1,False
53,29.0,25.3,26.8,34.2,30.4,31.9,21.07,3.1,3.1,0.0,15.0,18.4,38.9,256,3.94,7.0,79.899994,16.0,2010,8,5,0,34,12,58,1,False
51,28.5,24.8,26.5,34.8,29.6,31.7,18.09,3.0,3.0,0.0,15.0,17.3,40.3,238,3.42,7.0,79.899994,16.0,2010,8,6,0,34,12,58,1,False
51,28.5,24.8,26.6,33.5,30.3,31.6,15.23,1.7,1.7,0.0,9.0,17.1,37.8,239,2.96,7.0,79.899994,16.0,2010,8,7,0,34,12,58,1,False
61,28.5,25.5,26.5,34.2,30.6,31.4,15.7,6.4,6.4,0.0,18.0,17.3,37.1,256,3.04,7.0,79.899994,16.0,2010,8,8,0,34,12,57,1,False
63,28.0,25.3,26.3,33.5,30.1,31.3,14.21,14.8,14.8,0.0,14.0,17.5,40.0,260,2.72,7.0,79.899994,16.0,2010,8,9,0,34,12,57,1,False
51,28.9,25.3,27.0,33.4,30.5,31.5,19.21,2.1,2.1,0.0,9.0,19.9,40.7,274,3.81,7.0,79.899994,16.0,2010,8,10,0,34,12,57,1,False
51,28.8,25.3,26.9,32.7,30.3,31.1,19.2,2.1,2.1,0.0,13.0,22.1,46.4,277,3.81,7.0,79.899994,16.0,2010,8,11,0,34,12,56,1,False
61,28.2,24.6,26.3,32.8,29.6,30.9,16.93,9.6,9.6,0.0,19.0,21.0,42.5,255,3.22,7.0,79.899994,16.0,2010,8,12,0,34,12,56,1,False
63,27.4,24.8,25.9,31.2,28.8,29.8,11.88,22.3,22.3,0.0,19.0,21.5,45.7,255,2.43,7.0,79.899994,16.0,2010,8,13,0,34,12,56,1,False
61,28.3,25.2,26.4,32.3,29.1,30.4,15.71,7.0,7.0,0.0,21.0,22.2,43.6,263,3.17,7.0,79.899994,16.0,2010,8,14,0,34,12,55,1,False
53,27.6,25.1,26.2,30.9,28.7,30.0,11.76,3.6,3.6,0.0,14.0,25.1,55.1,260,2.5,7.0,79.899994,16.0,2010,8,15,0,34,12,55,1,False
53,28.5,24.8,26.0,32.4,28.6,30.1,13.01,5.2,5.2,0.0,16.0,18.9,42.5,267,2.73,7.0,79.899994,16.0,2010,8,16,0,34,12,55,1,False
53,28.0,25.0,26.3,30.9,28.7,29.6,18.91,1.5,1.5,0.0,5.0,25.6,55.1,275,3.75,7.0,79.899994,16.0,2010,8,17,0,34,12,54,1,False
51,28.2,25.0,26.2,32.4,29.7,30.3,20.53,1.3,1.3,0.0,7.0,21.8,53.6,277,3.81,7.0,79.899994,16.0,2010,8,18,0,34,12,54,1,False
51,28.0,25.0,26.2,31.7,29.7,30.6,15.12,1.0,1.0,0.0,4.0,17.7,37.4,278,3.05,7.0,79.899994,16.0,2010,8,19,0,34,12,54,1,False
63,27.7,24.8,25.8,32.6,29.3,30.7,12.53,11.6,11.6,0.0,17.0,17.6,35.6,261,2.42,7.0,79.899994,16.0,2010,8,20,0,34,12,53,1,False
55,27.2,24.7,25.7,31.3,29.3,30.2,11.29,5.6,5.6,0.0,18.0,19.4,41.8,272,2.18,7.0,79.899994,16.0,2010,8,21,0,34,12,53,1,False
51,28.4,24.8,26.2,34.2,29.1,30.6,19.85,0.7,0.7,0.0,5.0,17.3,43.9,265,3.77,7.0,79.899994,16.0,2010,8,22,0,34,12,52,1,False
51,28.1,25.0,26.3,32.0,27.6,29.7,18.37,3.4,3.4,0.0,17.0,25.3,50.4,269,3.63,7.0,79.899994,16.0,2010,8,23,0,34,12,52,1,False
53,27.4,25.3,26.2,30.3,27.6,29.1,13.26,5.7,5.7,0.0,18.0,24.5,49.3,270,2.94,7.0,79.899994,16.0,2010,8,24,0,34,12,51,1,False
53,27.5,24.7,26.0,31.6,28.4,29.9,12.14,2.2,2.2,0.0,8.0,23.8,50.0,262,2.5,7.0,79.899994,16.0,2010,8,25,0,34,12,51,1,False
53,28.0,25.0,26.1,33.1,28.9,30.2,17.15,1.7,1.7,0.0,5.0,18.2,51.1,264,3.33,7.0,79.899994,16.0,2010,8,26,0,33,12,51,1,False
53,28.3,24.3,26.2,32.4,29.3,30.7,21.31,1.9,1.9,0.0,7.0,19.5,49.0,259,4.1,7.0,79.899994,16.0,2010,8,27,0,33,12,50,1,False
61,28.2,24.2,25.8,32.6,28.5,30.0,17.99,11.8,11.8,0.0,19.0,19.9,41.8,232,3.46,7.0,79.899994,16.0,2010,8,28,0,33,12,50,1,False
63,26.8,23.9,25.1,31.1,28.3,29.3,9.45,29.7,29.7,0.0,24.0,17.0,41.8,242,1.89,7.0,79.899994,16.0,2010,8,29,0,33,12,49,1,False
63,26.4,23.9,25.1,29.6,28.4,28.9,11.73,20.2,20.2,0.0,16.0,27.0,54.0,256,2.22,7.0,79.899994,16.0,2010,8,30,0,33,12,49,1,False
3,27.7,23.5,25.8,31.4,28.3,30.4,19.14,0.0,0.0,0.0,0.0,16.7,33.5,255,3.7,7.0,79.899994,16.0,2010,8,31,0,33,12,48,1,False
2,28.6,23.8,26.2,33.6,29.2,31.0,21.82,0.0,0.0,0.0,0.0,15.6,33.5,279,4.15,7.0,79.899994,16.0,2010,9,1,0,33,12,48,1,False
51,27.7,24.7,26.2,31.0,29.9,30.5,16.97,1.2,1.2,0.0,6.0,18.4,36.7,267,3.35,7.0,79.899994,16.0,2010,9,2,0,33,12,47,1,False
51,28.3,25.2,26.5,31.8,29.3,30.5,19.04,3.8,3.8,0.0,21.0,21.6,42.5,256,3.8,7.0,79.899994,16.0,2010,9,3,0,32,12,47,1,False
51,28.4,24.7,26.2,33.7,29.4,30.9,20.32,1.8,1.8,0.0,12.0,18.1,40.3,237,3.78,7.0,79.899994,16.0,2010,9,4,0,32,12,46,1,False
51,29.0,24.6,26.4,34.8,29.8,31.5,21.78,1.7,1.7,0.0,9.0,17.1,36.0,235,4.16,7.0,79.899994,16.0,2010,9,5,0,32,12,46,1,False
53,28.6,24.4,26.1,35.8,29.5,31.3,21.13,3.4,3.4,0.0,15.0,16.4,36.0,241,3.89,7.0,79.899994,16.0,2010,9,6,0,32,12,45,1,False
51,28.7,24.8,26.5,34.2,30.2,31.5,18.25,1.4,1.4,0.0,9.0,17.7,38.9,264,3.5,7.0,79.899994,16.0,2010,9,7,0,32,12,45,1,False
53,29.0,24.6,26.5,35.7,30.0,32.0,21.72,5.0,5.0,0.0,20.0,17.6,39.2,257,4.02,7.0,79.899994,16.0,2010,9,8,0,32,12,44,1,False
53,28.5,24.7,26.2,35.5,30.1,31.9,18.59,6.7,6.7,0.0,19.0,13.0,32.0,245,3.49,7.0,79.899994,16.0,2010,9,9,0,32,12,44,1,False
61,28.2,24.3,25.8,34.5,29.7,31.2,13.33,10.9,10.9,0.0,20.0,11.9,31.7,275,2.64,7.0,79.899994,16.0,2010,9,10,0,31,12,43,1,False
53,28.7,24.6,26.7,34.8,30.2,31.8,17.78,1.0,1.0,0.0,6.0,15.6,34.6,266,3.55,7.0,79.899994,16.0,2010,9,11,0,31,12,42,1,False
53,28.5,24.8,26.5,34.3,30.0,31.6,13.95,2.7,2.7,0.0,8.0,13.0,29.2,254,2.86,7.0,79.899994,16.0,2010,9,12,0,31,12,42,1,False
61,28.8,24.9,26.2,35.9,29.8,31.2,17.4,7.7,7.7,0.0,19.0,17.2,40.0,253,3.34,7.0,79.899994,16.0,2010,9,13,0,31,12,41,1,False
55,28.7,24.6,26.1,35.2,29.7,31.3,15.81,5.0,5.0,0.0,18.0,14.1,38.5,245,3.03,7.0,79.899994,16.0,2010,9,14,0,31,12,41,1,False
55,27.9,24.6,26.1,33.3,29.3,31.1,16.75,5.6,5.6,0.0,14.0,18.8,41.0,254,3.15,7.0,79.899994,16.0,2010,9,15,0,31,12,40,1,False
61,29.0,25.0,26.6,35.3,29.5,31.4,16.59,6.1,6.1,0.0,15.0,17.7,41.8,257,3.28,7.0,79.899994,16.0,2010,9,16,0,30,12,40,1,False
51,29.1,25.3,27.0,35.7,29.5,32.0,19.23,1.5,1.5,0.0,10.0,16.0,42.1,265,3.75,7.0,79.899994,16.0,2010,9,17,0,30,12,39,1,False
65,27.8,24.9,25.9,31.9,29.1,30.1,11.99,31.2,31.2,0.0,20.0,21.4,49.7,259,2.35,7.0,79.899994,16.0,2010,9,18,0,30,12,39,1,False
63,27.8,24.8,26.0,31.9,29.0,30.4,11.55,14.3,14.3,0.0,19.0,15.4,37.1,262,2.46,7.0,79.899994,16.0,2010,9,19,0,30,12,38,1,False
61,28.8,24.6,26.3,34.8,30.0,31.5,14.19,4.2,4.2,0.0,14.0,14.8,32.4,275,2.85,7.0,79.899994,16.0,2010,9,20,0,30,12,38,1,False
55,28.1,24.1,25.8,35.2,28.9,31.1,14.37,8.7,8.7,0.0,20.0,9.7,23.8,249,2.88,7.0,79.899994,16.0,2010,9,21,0,30,12,37,1,False
63,28.6,23.9,25.8,34.1,28.9,30.8,14.95,16.2,16.2,0.0,22.0,12.8,29.5,245,3.03,7.0,79.899994,16.0,2010,9,22,0,29,12,36,1,False
63,27.8,23.9,25.4,32.3,28.3,29.9,14.04,18.9,18.9,0.0,20.0,14.5,30.6,232,2.76,7.0,79.899994,16.0,2010,9,23,0,29,12,36,1,False
63,26.8,24.2,25.1,31.6,28.9,29.7,10.77,40.4,40.4,0.0,24.0,15.4,40.3,254,2.09,7.0,79.899994,16.0,2010,9,24,0,29,12,35,1,False
61,28.2,24.4,26.1,32.7,29.6,31.1,11.75,4.8,4.8,0.0,12.0,14.1,27.7,264,2.54,7.0,79.899994,16.0,2010,9,25,0,29,12,35,1,False
61,29.0,24.1,26.0,35.8,29.1,31.4,16.49,6.0,6.0,0.0,12.0,11.3,28.1,215,3.29,7.0,79.899994,16.0,2010,9,26,0,29,12,34,1,False
63,28.2,23.8,25.6,33.9,28.4,30.4,14.98,20.6,20.6,0.0,15.0,14.1,27.7,175,2.95,7.0,79.899994,16.0,2010,9,27,0,29,12,34,1,False
63,27.1,23.5,25.4,32.2,28.1,30.4,10.6,10.5,10.5,0.0,20.0,13.6,36.0,241,2.15,7.0,79.899994,16.0,2010,9,28,0,29,12,33,1,False
63,27.3,22.9,24.6,32.7,26.7,29.1,7.06,20.2,20.2,0.0,22.0,9.7,23.4,298,1.55,7.0,79.899994,16.0,2010,9,29,0,28,12,33,1,False
53,27.3,22.9,25.5,31.8,26.8,30.2,9.74,5.6,5.6,0.0,12.0,7.9,20.2,5,2.1,7.0,79.899994,16.0,2010,9,30,0,28,12,32,1,False
63,29.2,24.2,25.9,36.2,29.3,31.1,14.35,28.3,28.3,0.0,21.0,12.3,28.1,267,2.92,7.0,79.899994,16.0,2010,10,1,0,28,12,32,1,False
65,26.2,23.8,24.7,31.7,28.2,29.8,4.32,69.3,69.3,0.0,23.0,16.0,32.0,282,1.0,7.0,79.899994,16.0,2010,10,2,0,28,12,31,1,False
63,27.6,23.9,25.7,32.4,28.4,30.5,14.94,23.1,23.1,0.0,19.0,19.9,48.6,297,2.82,7.0,79.899994,16.0,2010,10,3,0,28,12,31,1,False
53,29.1,24.7,27.0,33.7,29.8,31.4,19.85,6.0,6.0,0.0,18.0,21.7,48.2,284,3.95,7.0,79.899994,16.0,2010,10,4,0,28,12,30,1,False
63,28.9,25.4,26.5,33.8,29.5,30.6,18.68,10.1,10.1,0.0,21.0,23.2,52.2,268,3.54,7.0,79.899994,16.0,2010,10,5,0,28,12,30,1,False
61,28.0,25.2,26.3,31.4,29.2,30.2,14.24,10.5,10.5,0.0,23.0,23.0,54.4,264,2.84,7.0,79.899994,16.0,2010,10,6,0,27,12,29,1,False
61,27.9,25.0,26.3,32.1,29.0,30.4,15.53,11.4,11.4,0.0,18.0,21.6,50.8,252,3.02,7.0,79.899994,16.0,2010,10,7,0,27,12,29,1,False
63,28.4,24.7,26.2,33.5,28.1,30.3,16.1,12.2,12.2,0.0,20.0,18.5,48.6,232,3.16,7.0,79.899994,16.0,2010,10,8,0,27,12,28,1,False
61,28.0,24.9,26.3,32.0,28.7,30.8,14.4,10.0,10.0,0.0,23.0,23.2,48.2,248,2.74,7.0,79.899994,16.0,2010,10,9,0,27,12,28,1,False
51,29.0,25.1,26.9,34.5,30.1,31.7,17.44,2.4,2.4,0.0,11.0,19.3,41.8,237,3.44,7.0,79.899994,16.0,2010,10,10,0,27,12,27,1,False
51,29.0,25.3,26.7,35.4,29.8,31.7,17.24,3.2,3.2,0.0,15.0,18.7,41.0,248,3.35,7.0,79.899994,16.0,2010,10,11,0,27,12,27,1,False
51,28.9,25.3,26.7,34.0,30.1,31.5,16.7,1.2,1.2,0.0,10.0,16.0,34.9,256,3.33,7.0,79.899994,16.0,2010,10,12,0,27,12,26,1,False
3,29.2,25.2,26.8,34.0,29.2,31.0,21.53,0.0,0.0,0.0,0.0,16.0,33.5,269,4.41,7.0,79.899994,16.0,2010,10,13,0,27,12,26,1,False
51,28.8,25.1,26.7,32.9,29.2,30.4,19.07,1.1,1.1,0.0,5.0,19.8,39.6,267,4.05,7.0,79.899994,16.0,2010,10,14,0,27,12,26,1,False
51,28.6,25.3,26.7,31.9,29.4,30.2,20.48,0.5,0.5,0.0,3.0,21.2,43.2,270,4.25,7.0,79.899994,16.0,2010,10,15,0,27,12,25,1,False
51,28.3,24.6,26.5,32.4,29.7,30.7,17.58,2.3,2.3,0.0,12.0,22.0,48.6,273,3.49,7.0,79.899994,16.0,2010,10,16,0,27,12,25,1,False
61,28.7,24.1,26.3,34.2,28.7,30.8,16.05,8.3,8.3,0.0,19.0,17.8,41.8,256,3.16,7.0,79.899994,16.0,2010,10,17,0,27,12,24,1,False
53,28.4,24.3,26.0,34.5,29.2,31.3,17.5,2.3,2.3,0.0,12.0,15.5,34.9,272,3.32,7.0,79.899994,16.0,2010,10,18,0,27,12,24,1,False
51,28.8,24.9,26.6,35.0,29.5,31.3,18.07,0.8,0.8,0.0,6.0,17.7,36.7,266,3.56,7.0,79.899994,16.0,2010,10,19,0,27,12,24,1,False
51,28.3,24.4,26.1,32.2,28.7,30.1,17.93,0.1,0.1,0.0,1.0,14.9,32.0,265,3.63,7.0,79.899994,16.0,2010,10,20,0,27,12,23,1,False
51,28.6,24.2,26.3,33.0,28.8,30.5,19.97,1.7,1.7,0.0,7.0,16.6,37.1,260,4.0,7.0,79.899994,16.0,2010,10,21,0,27,12,23,1,False
51,28.5,24.9,26.4,33.0,29.3,30.3,19.33,1.0,1.0,0.0,5.0,20.6,42.8,257,3.84,7.0,79.899994,16.0,2010,10,22,0,27,12,23,1,False
2,29.1,24.1,26.5,33.1,29.5,30.8,19.92,0.0,0.0,0.0,0.0,15.8,36.7,261,4.08,7.0,79.899994,16.0,2010,10,23,0,27,12,22,1,False
51,29.1,24.3,26.7,34.5,29.5,31.6,18.7,2.1,2.1,0.0,12.0,17.3,37.1,263,3.68,7.0,79.899994,16.0,2010,10,24,0,27,12,22,1,False
51,29.3,24.5,26.5,34.8,30.2,31.8,15.87,0.8,0.8,0.0,6.0,14.8,31.7,241,3.22,7.0,79.899994,16.0,2010,10,25,0,27,12,22,1,False
